schedule,name,aliases,cas_numbers,dea_code,source_url,raw_text,fetched_at
I,"Tetrahydrocannabinols does not include any material, compound, mixture, or preparation that falls within the definition of hemp set forth in 7 U.S.C. 1639 o",,,,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(ii) Tetrahydrocannabinols does not include any material, compound, mixture, or preparation that falls within the definition of hemp set forth in 7 U.S.C. 1639 o .",2026-04-24T17:24:50+00:00
I,Ethylamine analog of phencyclidine,,,7455,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(32) Ethylamine analog of phencyclidine  7455,2026-04-24T17:24:50+00:00
I,Pyrrolidine analog of phencyclidine,,,7458,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(33) Pyrrolidine analog of phencyclidine  7458,2026-04-24T17:24:50+00:00
I,Thiophene analog of phencyclidine,,,7470,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(34) Thiophene analog of phencyclidine  7470,2026-04-24T17:24:50+00:00
I,1-[1-(2-thienyl)cyclohexyl]pyrrolidine,,,7473,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(35) 1-[1-(2-thienyl)cyclohexyl]pyrrolidine  7473,2026-04-24T17:24:50+00:00
I,4-methylmethcathinone (Mephedrone),,,1248,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(36) 4-methylmethcathinone (Mephedrone)  1248,2026-04-24T17:24:50+00:00
I,"3,4-methylenedioxypyrovalerone (MDPV)",,,7535,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(37) 3,4-methylenedioxypyrovalerone (MDPV)  7535",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)",,,7509,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(38) 2-(2,5-Dimethoxy-4-ethylphenyl)ethanamine (2C-E)  7509",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)",,,7508,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(39) 2-(2,5-Dimethoxy-4-methylphenyl)ethanamine (2C-D)  7508",2026-04-24T17:24:50+00:00
I,"2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)",,,7519,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(40) 2-(4-Chloro-2,5-dimethoxyphenyl)ethanamine (2C-C)  7519",2026-04-24T17:24:50+00:00
I,"2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)",,,7518,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(41) 2-(4-Iodo-2,5-dimethoxyphenyl)ethanamine (2C-I)  7518",2026-04-24T17:24:50+00:00
I,"2-[4-(Ethylthio)-2,5-dimethoxyphenyl]ethanamine (2C-T-2)",,,7385,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(42) 2-[4-(Ethylthio)-2,5-dimethoxyphenyl]ethanamine (2C-T-2)  7385",2026-04-24T17:24:50+00:00
I,"2-[4-(Isopropylthio)-2,5-dimethoxyphenyl]ethanamine (2C-T-4)",,,7532,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(43) 2-[4-(Isopropylthio)-2,5-dimethoxyphenyl]ethanamine (2C-T-4)  7532",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)",,,7517,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(44) 2-(2,5-Dimethoxyphenyl)ethanamine (2C-H)  7517",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)",,,7521,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(45) 2-(2,5-Dimethoxy-4-nitro-phenyl)ethanamine (2C-N)  7521",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)",,,7524,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(46) 2-(2,5-Dimethoxy-4-(n)-propylphenyl)ethanamine (2C-P)  7524",2026-04-24T17:24:50+00:00
I,"3,4-Methylenedioxy-N-methylcathinone (Methylone)",,,7540,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(47) 3,4-Methylenedioxy-N-methylcathinone (Methylone)  7540",2026-04-24T17:24:50+00:00
I,"(1-pentyl-1 H -indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone (UR-144)",,,7144,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(48) (1-pentyl-1 H -indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone (UR-144)  (7144)",2026-04-24T17:24:50+00:00
I,"[1-(5-fluoro-pentyl)-1 H -indol-3-yl](2,2,3,3-tetramethylcyclopropyl)methanone (5-fluoro-UR-144, XLR11)",,,7011,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(49) [1-(5-fluoro-pentyl)-1 H -indol-3-yl](2,2,3,3-tetramethylcyclopropyl)methanone (5-fluoro-UR-144, XLR11)  (7011)",2026-04-24T17:24:50+00:00
I,"N -(1-adamantyl)-1-pentyl-1 H -indazole-3-carboxamide (APINACA, AKB48)",,,7048,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(50) N -(1-adamantyl)-1-pentyl-1 H -indazole-3-carboxamide (APINACA, AKB48)  (7048)",2026-04-24T17:24:50+00:00
I,quinolin-8-yl 1-pentyl-1 H -indole-3-carboxylate (PB-22; QUPIC),,,7222,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(51) quinolin-8-yl 1-pentyl-1 H -indole-3-carboxylate (PB-22; QUPIC)  (7222),2026-04-24T17:24:50+00:00
I,quinolin-8-yl 1-(5-fluoropentyl)-1 H -indole-3-carboxylate (5-fluoro-PB-22; 5F-PB-22),,,7225,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(52) quinolin-8-yl 1-(5-fluoropentyl)-1 H -indole-3-carboxylate (5-fluoro-PB-22; 5F-PB-22)  (7225),2026-04-24T17:24:50+00:00
I,N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (AB-FUBINACA),,,7012,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(53) N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (AB-FUBINACA)  (7012),2026-04-24T17:24:50+00:00
I,"N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-pentyl-1 H -indazole-3-carboxamide (ADB-PINACA)",,,7035,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(54) N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-pentyl-1 H -indazole-3-carboxamide (ADB-PINACA)  (7035)",2026-04-24T17:24:50+00:00
I,"2-(4-iodo-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25I-NBOMe, 2C-I-NBOMe)",,,7538,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(55) 2-(4-iodo-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25I-NBOMe, 2C-I-NBOMe)  (7538)",2026-04-24T17:24:50+00:00
I,"2-(4-chloro-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25C-NBOMe, 2C-C-NBOMe)",,,7537,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(56) 2-(4-chloro-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25C-NBOMe, 2C-C-NBOMe)  (7537)",2026-04-24T17:24:50+00:00
I,"2-(4-bromo-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25B-NBOMe, 2C-B-NBOMe)",,,7536,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(57) 2-(4-bromo-2,5-dimethoxyphenyl)- N- (2-methoxybenzyl)ethanamine (25B-NBOMe, 2C-B-NBOMe)  (7536)",2026-04-24T17:24:50+00:00
I,Marihuana Extract,,,7350,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(58) Marihuana Extract  7350,2026-04-24T17:24:50+00:00
I,4-methyl- N -ethylcathinone (4-MEC),,,1249,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(59) 4-methyl- N -ethylcathinone (4-MEC)  (1249),2026-04-24T17:24:50+00:00
I,4-methyl- alpha -pyrrolidinopropiophenone (4-MePPP),,,7498,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(60) 4-methyl- alpha -pyrrolidinopropiophenone (4-MePPP)  (7498),2026-04-24T17:24:50+00:00
I,alpha -pyrrolidinopentiophenone (Î±-PVP),,,7545,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(61) alpha -pyrrolidinopentiophenone (Î±-PVP)  (7545),2026-04-24T17:24:50+00:00
I,"1-(1,3-benzodioxol-5-yl)-2-(methylamino)butan-1-one (butylone, bk-MBDB)",,,7541,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(62) 1-(1,3-benzodioxol-5-yl)-2-(methylamino)butan-1-one (butylone, bk-MBDB)  (7541)",2026-04-24T17:24:50+00:00
I,2-(methylamino)-1-phenylpentan-1-one (pentedrone),,,1246,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(63) 2-(methylamino)-1-phenylpentan-1-one (pentedrone)  (1246),2026-04-24T17:24:50+00:00
I,"1-(1,3-benzodioxol-5-yl)-2-(methylamino)pentan-1-one (pentylone, bk-MBDP)",,,7542,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(64) 1-(1,3-benzodioxol-5-yl)-2-(methylamino)pentan-1-one (pentylone, bk-MBDP)  (7542)",2026-04-24T17:24:50+00:00
I,4-fluoro- N -methylcathinone (4-FMC; flephedrone),,,1238,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(65) 4-fluoro- N -methylcathinone (4-FMC; flephedrone)  (1238),2026-04-24T17:24:50+00:00
I,3-fluoro- N -methylcathinone (3-FMC),,,1233,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(66) 3-fluoro- N -methylcathinone (3-FMC)  (1233),2026-04-24T17:24:50+00:00
I,1-(naphthalen-2-yl)-2-(pyrrolidin-1-yl)pentan-1-one (naphyrone),,,1258,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(67) 1-(naphthalen-2-yl)-2-(pyrrolidin-1-yl)pentan-1-one (naphyrone)  (1258),2026-04-24T17:24:50+00:00
I,alpha -pyrrolidinobutiophenone (Î±-PBP),,,7546,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(68) alpha -pyrrolidinobutiophenone (Î±-PBP)  (7546),2026-04-24T17:24:50+00:00
I,N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)-1 H -indazole-3-carboxamide (AB-CHMINACA),,,7031,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(69) N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)-1 H -indazole-3-carboxamide (AB-CHMINACA)  (7031),2026-04-24T17:24:50+00:00
I,N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-pentyl-1 H -indazole-3-carboxamide (AB-PINACA),,,7023,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(70) N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-pentyl-1 H -indazole-3-carboxamide (AB-PINACA)  (7023),2026-04-24T17:24:50+00:00
I,[1-(5-fluoropentyl)-1 H -indazol-3-yl](naphthalen-1-yl)methanone (THJ-2201),,,7024,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(71) [1-(5-fluoropentyl)-1 H -indazol-3-yl](naphthalen-1-yl)methanone (THJ-2201)  (7024),2026-04-24T17:24:50+00:00
I,"N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)-1 H -indazole-3-carboxamide (MAB-CHMINACA; ADB-CHMINACA)",,,7032,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(72) N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)-1 H -indazole-3-carboxamide (MAB-CHMINACA; ADB-CHMINACA)  (7032)",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (Other names: 5F-ADB; 5F-MDMB-PINACA)",,,7034,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(73) methyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (Other names: 5F-ADB; 5F-MDMB-PINACA)  7034",2026-04-24T17:24:50+00:00
I,methyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3-methylbutanoate (Other names: 5F-AMB),,,7033,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(74) methyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3-methylbutanoate (Other names: 5F-AMB)  7033,2026-04-24T17:24:50+00:00
I,"N -(adamantan-1-yl)-1-(5-fluoropentyl)-1 H -indazole-3-carboxamide (Other names: 5F-APINACA, 5F-AKB48)",,,7049,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(75) N -(adamantan-1-yl)-1-(5-fluoropentyl)-1 H -indazole-3-carboxamide (Other names: 5F-APINACA, 5F-AKB48)  7049",2026-04-24T17:24:50+00:00
I,"N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (Other names: ADB-FUBINACA)",,,7010,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(76) N -(1-amino-3,3-dimethyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (Other names: ADB-FUBINACA)  7010",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(cyclohexylmethyl)-1 H -indole-3-carboxamido)-3,3-dimethylbutanoate (Other names: MDMB-CHMICA, MMB-CHMINACA)",,,7042,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(77) methyl 2-(1-(cyclohexylmethyl)-1 H -indole-3-carboxamido)-3,3-dimethylbutanoate (Other names: MDMB-CHMICA, MMB-CHMINACA)  7042",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(4-fluorobenzyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (Other names: MDMB-FUBINACA)",,,7020,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(78) methyl 2-(1-(4-fluorobenzyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (Other names: MDMB-FUBINACA)  7020",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(4-fluorobenzyl)-1 H -indazole-3-carboxamido)-3-methylbutanoate, (FUB-AMB, MMB-FUBINACA, AMB-FUBINACA)",,,7021,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(79) methyl 2-(1-(4-fluorobenzyl)-1 H -indazole-3-carboxamido)-3-methylbutanoate, (FUB-AMB, MMB-FUBINACA, AMB-FUBINACA)  (7021)",2026-04-24T17:24:50+00:00
I,"1-(1,3-benzodioxol-5-yl)-2-(ethylamino)propan-1-one (ethylone)",,,7547,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(80) 1-(1,3-benzodioxol-5-yl)-2-(ethylamino)propan-1-one (ethylone)  7547",2026-04-24T17:24:50+00:00
I,Naphthalen-1-yl 1-(5-fluoropentyl)-1 H -indole-3-carboxylate (Other names: NM2201; CBL2201),,,7221,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(81) Naphthalen-1-yl 1-(5-fluoropentyl)-1 H -indole-3-carboxylate (Other names: NM2201; CBL2201)  7221,2026-04-24T17:24:50+00:00
I,N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(5-fluoropentyl)-1 H -indazole-3-carboxamide (Other name: 5F-AB-PINACA),,,7025,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(82) N -(1-amino-3-methyl-1-oxobutan-2-yl)-1-(5-fluoropentyl)-1 H -indazole-3-carboxamide (Other name: 5F-AB-PINACA)  7025,2026-04-24T17:24:50+00:00
I,1-(4-cyanobutyl)- N -(2-phenylpropan-2-yl)-1 H -indazole-3-carboxamide (Other names: 4-CN-CUMYL-BUTINACA; 4-cyano-CUMYL-BUTINACA; 4-CN-CUMYL BINACA; CUMYL-4CN-BINACA; SGT-78),,,7089,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(83) 1-(4-cyanobutyl)- N -(2-phenylpropan-2-yl)-1 H -indazole-3-carboxamide (Other names: 4-CN-CUMYL-BUTINACA; 4-cyano-CUMYL-BUTINACA; 4-CN-CUMYL BINACA; CUMYL-4CN-BINACA; SGT-78)  7089,2026-04-24T17:24:50+00:00
I,methyl 2-(1-(cyclohexylmethyl)-1 H -indole-3-carboxamido)-3-methylbutanoate (Other names: MMB-CHMICA; AMB-CHMICA),,,7044,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(84) methyl 2-(1-(cyclohexylmethyl)-1 H -indole-3-carboxamido)-3-methylbutanoate (Other names: MMB-CHMICA; AMB-CHMICA)  7044,2026-04-24T17:24:50+00:00
I,"1-(5-fluoropentyl)- N -(2-phenylpropan-2-yl)-1 H -pyrrolo[2,3-b]pyridine-3-carboxamide (Other name: 5F-CUMYL-P7AICA)",,,7085,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(85) 1-(5-fluoropentyl)- N -(2-phenylpropan-2-yl)-1 H -pyrrolo[2,3-b]pyridine-3-carboxamide (Other name: 5F-CUMYL-P7AICA)  7085",2026-04-24T17:24:50+00:00
I,"N -ethylpentylone (Other names: ephylone, 1-(1,3-benzodioxol-5-yl)-2-(ethylamino)pentan-1-one)",,,7543,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(86) N -ethylpentylone (Other names: ephylone, 1-(1,3-benzodioxol-5-yl)-2-(ethylamino)pentan-1-one)  7543",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(4-fluorobutyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (4F-MDMB-BINACA, 4F-MDMB-BUTINACA)",,,7043,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(87) methyl 2-(1-(4-fluorobutyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (4F-MDMB-BINACA, 4F-MDMB-BUTINACA)  7043",2026-04-24T17:24:50+00:00
I,"1-(4-methoxyphenyl)- N -methylpropan-2-amine (other names: para -methoxymethamphetamine, PMMA)",,,1245,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(88) 1-(4-methoxyphenyl)- N -methylpropan-2-amine (other names: para -methoxymethamphetamine, PMMA)  (1245)",2026-04-24T17:24:50+00:00
I,"ethyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (other name: 5F-EDMB-PINACA)",,,7036,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(89) ethyl 2-(1-(5-fluoropentyl)-1 H -indazole-3-carboxamido)-3,3-dimethylbutanoate (other name: 5F-EDMB-PINACA)  7036",2026-04-24T17:24:50+00:00
I,"methyl 2-(1-(5-fluoropentyl)-1 H -indole-3-carboxamido)-3,3-dimethylbutanoate (other names: 5F-MDMB-PICA; 5F-MDMB-2201)",,,7041,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(90) methyl 2-(1-(5-fluoropentyl)-1 H -indole-3-carboxamido)-3,3-dimethylbutanoate (other names: 5F-MDMB-PICA; 5F-MDMB-2201)  7041",2026-04-24T17:24:50+00:00
I,N -(adamantan-1-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (other names: FUB-AKB48; FUB-APINACA; AKB48 N-(4-FLUOROBENZYL)),,,7047,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(91) N -(adamantan-1-yl)-1-(4-fluorobenzyl)-1 H -indazole-3-carboxamide (other names: FUB-AKB48; FUB-APINACA; AKB48 N-(4-FLUOROBENZYL))  7047,2026-04-24T17:24:50+00:00
I,1-(5-fluoropentyl)- N -(2-phenylpropan-2-yl)-1 H -indazole-3-carboxamide (other names: 5F-CUMYL-PINACA; SGT-25),,,7083,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(92) 1-(5-fluoropentyl)- N -(2-phenylpropan-2-yl)-1 H -indazole-3-carboxamide (other names: 5F-CUMYL-PINACA; SGT-25)  7083,2026-04-24T17:24:50+00:00
I,"(1-(4-fluorobenzyl)-1 H -indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone (other name: FUB-144)",,,7014,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(93) (1-(4-fluorobenzyl)-1 H -indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone (other name: FUB-144)  7014",2026-04-24T17:24:50+00:00
I,N -Ethylhexedrone (Other names: Î±-ethylaminohexanophenone; 2-(ethylamino)-1-phenylhexan-1-one),,,7246,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(94) N -Ethylhexedrone (Other names: Î±-ethylaminohexanophenone; 2-(ethylamino)-1-phenylhexan-1-one)  7246,2026-04-24T17:24:50+00:00
I,alpha- Pyrrolidinohexanophenone (Other names: Î± - PHP; Î±-pyrrolidinohexanophenone; 1-phenyl-2-(pyrrolidin-1-yl)hexan-1-one),,,7544,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(95) alpha- Pyrrolidinohexanophenone (Other names: Î± - PHP; Î±-pyrrolidinohexanophenone; 1-phenyl-2-(pyrrolidin-1-yl)hexan-1-one)  7544,2026-04-24T17:24:50+00:00
I,4-Methyl- alpha -ethylaminopentiophenone (Other names: 4-MEAP; 2-(ethylamino)-1-(4-methylphenyl)pentan-1-one),,,7245,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(96) 4-Methyl- alpha -ethylaminopentiophenone (Other names: 4-MEAP; 2-(ethylamino)-1-(4-methylphenyl)pentan-1-one)  7245,2026-04-24T17:24:50+00:00
I,4â²-Methyl- alpha -pyrrolidinohexiophenone (Other names: MPHP; 4â²-methyl- alpha -pyrrolidinohexanophenone; 1-(4-methylphenyl)-2-(pyrrolidin-1-yl)hexan-1-one),,,7446,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(97) 4â²-Methyl- alpha -pyrrolidinohexiophenone (Other names: MPHP; 4â²-methyl- alpha -pyrrolidinohexanophenone; 1-(4-methylphenyl)-2-(pyrrolidin-1-yl)hexan-1-one)  7446,2026-04-24T17:24:50+00:00
I,alpha -Pyrrolidinoheptaphenone (Other names: PV8; 1-phenyl-2-(pyrrolidin-1-yl)heptan-1-one),,,7548,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(98) alpha -Pyrrolidinoheptaphenone (Other names: PV8; 1-phenyl-2-(pyrrolidin-1-yl)heptan-1-one)  7548,2026-04-24T17:24:50+00:00
I,4â²-Chloro- alpha -pyrrolidinovalerophenone (Other names: 4-chloro-Î±-PVP; 4â²-chloro-Î±-pyrrolidinopentiophenone; 1-(4-chlorophenyl)-2-(pyrrolidin-1-yl)pentan-1-one),,,7443,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(99) 4â²-Chloro- alpha -pyrrolidinovalerophenone (Other names: 4-chloro-Î±-PVP; 4â²-chloro-Î±-pyrrolidinopentiophenone; 1-(4-chlorophenyl)-2-(pyrrolidin-1-yl)pentan-1-one)  7443,2026-04-24T17:24:50+00:00
I,"2-(ethylamino)-2-(3-methoxyphenyl)cyclohexan-1-one (methoxetamine, MXE)",,,7286,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(100) 2-(ethylamino)-2-(3-methoxyphenyl)cyclohexan-1-one (methoxetamine, MXE)  7286",2026-04-24T17:24:50+00:00
I,"1-(1,3-benzodioxol-5-yl)-2-(ethylamino)butan-1-one (other names: eutylone; bk-EBDB)",,,7549,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(101) 1-(1,3-benzodioxol-5-yl)-2-(ethylamino)butan-1-one (other names: eutylone; bk-EBDB)  7549",2026-04-24T17:24:50+00:00
