name,dea_code,schedule,narcotic,other_names,source,source_url,raw_text,fetched_at
"N-Hydroxy-3,4-methylenedioxyamphetamine",7402,I,N,N-Hydroxy MDA,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"N-Hydroxy-3,4-methylenedioxyamphetamine 7402 I N N-Hydroxy MDA",2026-04-24T17:24:50+00:00
Nicocodeine,9309,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nicocodeine 9309 I Y,2026-04-24T17:24:50+00:00
Nicomorphine,9312,I,Y,Vilan,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nicomorphine 9312 I Y Vilan,2026-04-24T17:24:50+00:00
Nimetazepam,2837,IV,N,Erimin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nimetazepam 2837 IV N Erimin,2026-04-24T17:24:50+00:00
Nitrazepam,2834,IV,N,Mogadon,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nitrazepam 2834 IV N Mogadon,2026-04-24T17:24:50+00:00
NM2201; CBL2201 (Naphthalen-1-yl 1-(5-fluoropentyl)-1H-indole-3-carboxylate),7221,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,NM2201; CBL2201 (Naphthalen-1-yl 1-(5-fluoropentyl)- 7221 I N 1H-indole-3-carboxylate),2026-04-24T17:24:50+00:00
N-Methyl-3-piperidyl benzilate,7484,I,N,JB 336,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Methyl-3-piperidyl benzilate 7484 I N JB 336,2026-04-24T17:24:50+00:00
Noracymethadol,9633,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Noracymethadol 9633 I Y,2026-04-24T17:24:50+00:00
"Norbolethone (13β,17α-diethyl-17β-hydroxygon-4-en-3-one)",4000,III,N,Genabol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Norbolethone (13β,17α-diethyl-17β-hydroxygon-4-en-3- 4000 III N Genabol one)",2026-04-24T17:24:50+00:00
Norclostebol (4-chloro-17β-hydroxyestr-4-en-3-one),4000,III,N,Anabol-4-19; Lentabol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Norclostebol (4-chloro-17β-hydroxyestr-4-en-3-one) 4000 III N Anabol-4-19; Lentabol,2026-04-24T17:24:50+00:00
Nordiazepam,2838,IV,N,Nordazepam; Demadar; Madar,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nordiazepam 2838 IV N Nordazepam; Demadar; Madar,2026-04-24T17:24:50+00:00
Norethandrolone (17α-ethyl-17β-hydroxyestr-4-en-3-one),4000,III,N,Nilevar; Pronabol; Solevar,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Norethandrolone (17α-ethyl-17β-hydroxyestr-4-en-3- 4000 III N Nilevar; Pronabol; Solevar one),2026-04-24T17:24:50+00:00
Norfentanyl (N-phenyl-N-(piperidin-4-yl)propionamide),8366,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Norfentanyl (N-phenyl-N-(piperidin-4-yl)propionamide) 8366 II Y,2026-04-24T17:24:50+00:00
Norlevorphanol,9634,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Norlevorphanol 9634 I Y,2026-04-24T17:24:50+00:00
Normethadone,9635,I,Y,Phenyldimazone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Normethadone 9635 I Y Phenyldimazone,2026-04-24T17:24:50+00:00
Normethandrolone (17α-methyl-17β-hydroxyestr-4-en-3-one),4000,III,N,Lutenin; Matronal; Orgasteron,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Normethandrolone (17α-methyl-17β-hydroxyestr-4-en- 4000 III N Lutenin; Matronal; Orgasteron 3-one),2026-04-24T17:24:50+00:00
Normorphine,9313,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Normorphine 9313 I Y,2026-04-24T17:24:50+00:00
Noroxymorphone,9668,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Noroxymorphone 9668 II Y,2026-04-24T17:24:50+00:00
Norpipanone,9636,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Norpipanone 9636 I Y,2026-04-24T17:24:50+00:00
N-Piperidinyl etonitazene (2-(4-ethoxybenzyl)-5-nitro-1-(2-(piperidin-1-yl)ethyl-1H-benzimidazole),9761,I,Y,Etonitazepipne,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Piperidinyl etonitazene (2-(4-ethoxybenzyl)-5-nitro-1- 9761 I Y Etonitazepipne (2-(piperidin-1-yl)ethyl-1H-benzimidazole),2026-04-24T17:24:50+00:00
N-Pyrrolidino etonitazene (2-(4-ethoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole),9758,I,Y,Etonitazepyne,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Pyrrolidino etonitazene (2-(4-ethoxybenzyl)-5-nitro-1- 9758 I Y Etonitazepyne (2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole),2026-04-24T17:24:50+00:00
Ocfentanil,9838,I,Y,N-(2-Fluorophenyl)-2-methoxy-N-(1- phenethylpiperidin-4-yl)acetamide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Ocfentanil 9838 I Y N-(2-Fluorophenyl)-2-methoxy-N-(1- phenethylpiperidin-4-yl)acetamide,2026-04-24T17:24:50+00:00
Oliceridine (N-[(3-methoxythiophen-2-yl)methyl] ({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro,9245,II,Y,[4.5]decan-9- yl]ethyl{time} )amine fumarate),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oliceridine (N-[(3-methoxythiophen-2-yl)methyl] ({2- 9245 II Y [(9R)-9-(pyridin-2-yl)-6-oxaspiro [4.5]decan-9- yl]ethyl{time} )amine fumarate),2026-04-24T17:24:50+00:00
Opium combination product 25 mg/du,9809,III,Y,"Paregoric, other combination products",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Opium combination product 25 mg/du 9809 III Y Paregoric, other combination products",2026-04-24T17:24:50+00:00
Opium extracts,9610,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Opium extracts 9610 II Y,2026-04-24T17:24:50+00:00
Opium fluid extract,9620,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Opium fluid extract 9620 II Y,2026-04-24T17:24:50+00:00
Opium poppy,9650,II,Y,Papaver somniferum Opium preparations - 100 mg/(100 ml or 100 gm) V Y Parepectolin; Kapectolin PG; Kaolin Pectin P.G.,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Opium poppy 9650 II Y Papaver somniferum Opium preparations - 100 mg/(100 ml or 100 gm) V Y Parepectolin; Kapectolin PG; Kaolin Pectin P.G.,2026-04-24T17:24:50+00:00
Opium tincture,9630,II,Y,Laudanum,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Opium tincture 9630 II Y Laudanum,2026-04-24T17:24:50+00:00
"Opium, granulated",9640,II,Y,Granulated opium,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Opium, granulated 9640 II Y Granulated opium",2026-04-24T17:24:50+00:00
"Opium, powdered",9639,II,Y,Powdered opium,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Opium, powdered 9639 II Y Powdered opium",2026-04-24T17:24:50+00:00
"Opium, raw",9600,II,Y,"Raw opium; gum opium Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 18 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Opium, raw 9600 II Y Raw opium; gum opium Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 18 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
Oripavine,9330,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oripavine 9330 II Y,2026-04-24T17:24:50+00:00
ortho-Chlorofentanyl (N-(2-chlorophenyl)-N-(1-phenethylpiperidin-4-yl)propionamide),9828,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Chlorofentanyl (N-(2-chlorophenyl)-N-(1- 9828 I Y phenethylpiperidin-4-yl)propionamide),2026-04-24T17:24:50+00:00
ortho-Fluoroacryl fentanyl (N-(2-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)acrylamide),9852,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Fluoroacryl fentanyl (N-(2-fluorophenyl)-N-(1- 9852 I Y phenethylpiperidin-4-yl)acrylamide),2026-04-24T17:24:50+00:00
ortho-Fluorobutyryl fentanyl (N-(2-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)butyramide;,9846,I,Y,also known as 2- fluorobutyryl fentanyl),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Fluorobutyryl fentanyl (N-(2-fluorophenyl)-N-(1- 9846 I Y phenethylpiperidin-4-yl)butyramide; also known as 2- fluorobutyryl fentanyl),2026-04-24T17:24:50+00:00
ortho-Fluorofuranyl fentanyl (N-(2-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)furan-2-carboxamide),9863,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Fluorofuranyl fentanyl (N-(2-fluorophenyl)-N-(1- 9863 I Y phenethylpiperidin-4-yl)furan-2-carboxamide),2026-04-24T17:24:50+00:00
ortho-Fluoroisobutyryl fentanyl (N-(2-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)isobutyramide),9853,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Fluoroisobutyryl fentanyl (N-(2-fluorophenyl)-N-(1- 9853 I Y phenethylpiperidin-4-yl)isobutyramide),2026-04-24T17:24:50+00:00
ortho-Methyl acetylfentanyl (N-(2-methylphenyl)-N-(1-phenethylpiperidin-4-yl)acetamide;,9848,I,Y,also known as 2- methyl acetylfentanyl),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Methyl acetylfentanyl (N-(2-methylphenyl)-N-(1- 9848 I Y phenethylpiperidin-4-yl)acetamide; also known as 2- methyl acetylfentanyl),2026-04-24T17:24:50+00:00
ortho-Methyl methoxyacetyl fentanyl (2-methoxy-N-(2-methylphenyl)-N-(1-phenethylpiperidin-4-yl)acetamide),9820,I,Y,2-Methyl methoxyacetyl fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Methyl methoxyacetyl fentanyl (2-methoxy-N-(2- 9820 I Y 2-Methyl methoxyacetyl fentanyl methylphenyl)-N-(1-phenethylpiperidin-4-yl)acetamide),2026-04-24T17:24:50+00:00
ortho-Methylcyclopropylfentanyl (N-(2-methylphenyl)-N-(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),9849,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,ortho-Methylcyclopropylfentanyl (N-(2-methylphenyl)-N- 9849 I Y (1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),2026-04-24T17:24:50+00:00
Oxandrolone (17α-methyl-17β-hydroxy-2-oxa-5α-androstan-3-one),4000,III,N,Anavar; Lonavar; Oxandrin; Provitar; Vasorome,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxandrolone (17α-methyl-17β-hydroxy-2-oxa-5α- 4000 III N Anavar; Lonavar; Oxandrin; Provitar; Vasorome androstan-3-one),2026-04-24T17:24:50+00:00
Oxazepam,2835,IV,N,Serax; Serenid-D,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxazepam 2835 IV N Serax; Serenid-D,2026-04-24T17:24:50+00:00
Oxazolam,2839,IV,N,Serenal; Convertal,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxazolam 2839 IV N Serenal; Convertal,2026-04-24T17:24:50+00:00
Oxycodone,9143,II,Y,OxyContin; Percocet; Endocet; Roxicodone; Roxicet,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxycodone 9143 II Y OxyContin; Percocet; Endocet; Roxicodone; Roxicet,2026-04-24T17:24:50+00:00
"Oxymesterone (17α-methyl-4,17β-dihydroxyandrost-4-en-3-one)",4000,III,N,Anamidol; Balnimax; Oranabol; Oranabol 10,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Oxymesterone (17α-methyl-4,17β-dihydroxyandrost-4- 4000 III N Anamidol; Balnimax; Oranabol; Oranabol 10 en-3-one)",2026-04-24T17:24:50+00:00
Oxymetholone (17α-methyl-2-hydroxymethylene-17β-hydroxy-5α-androstan-3-one),4000,III,N,Anadrol-50; Adroyd; Anapolon; Anasteron; Pardroyd,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxymetholone (17α-methyl-2-hydroxymethylene-17β- 4000 III N Anadrol-50; Adroyd; Anapolon; Anasteron; Pardroyd hydroxy-5α-androstan-3-one),2026-04-24T17:24:50+00:00
Oxymorphone,9652,II,Y,Numorphan,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Oxymorphone 9652 II Y Numorphan,2026-04-24T17:24:50+00:00
para-Chlorofentanyl (N-(4-chlorophenyl)-N-(1-phenethylpiperidin-4-yl)propionamide),9818,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Chlorofentanyl (N-(4-chlorophenyl)-N-(1- 9818 I Y phenethylpiperidin-4-yl)propionamide),2026-04-24T17:24:50+00:00
para-Chloroisobutyryl fentanyl,9826,I,Y,N-(4-Chlorophenyl)-N-(1-phenethylpiperidin-4- yl)isobutyramide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Chloroisobutyryl fentanyl 9826 I Y N-(4-Chlorophenyl)-N-(1-phenethylpiperidin-4- yl)isobutyramide,2026-04-24T17:24:50+00:00
para-Fluoro furanyl fentanyl (N-(4-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)furan-2-carboxamide),9854,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Fluoro furanyl fentanyl (N-(4-fluorophenyl)-N-(1- 9854 I Y phenethylpiperidin-4-yl)furan-2-carboxamide),2026-04-24T17:24:50+00:00
para-Fluoro valeryl fentanyl (N-(4-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)pentanamide),9870,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Fluoro valeryl fentanyl (N-(4-fluorophenyl)-N-(1- 9870 I Y phenethylpiperidin-4-yl)pentanamide),2026-04-24T17:24:50+00:00
para-Fluorobutyryl fentanyl,9823,I,Y,N-(4-Fluorophenyl)-N-(1-phenethylpiperidin-4- yl)butyramide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Fluorobutyryl fentanyl 9823 I Y N-(4-Fluorophenyl)-N-(1-phenethylpiperidin-4- yl)butyramide,2026-04-24T17:24:50+00:00
para-Fluorofentanyl,9812,I,Y,China White; fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Fluorofentanyl 9812 I Y China White; fentanyl,2026-04-24T17:24:50+00:00
Parahexyl,7374,I,N,Synhexyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Parahexyl 7374 I N Synhexyl,2026-04-24T17:24:50+00:00
Paraldehyde,2585,IV,N,Paral,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Paraldehyde 2585 IV N Paral,2026-04-24T17:24:50+00:00
para-Methoxybutyryl fentanyl,9837,I,Y,N-(4-Methoxyphenyl)-N-(1-phenethylpiperidin-4- yl)butyramide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Methoxybutyryl fentanyl 9837 I Y N-(4-Methoxyphenyl)-N-(1-phenethylpiperidin-4- yl)butyramide,2026-04-24T17:24:50+00:00
para-Methoxyfuranyl fentanyl (N-(4-methoxyphenyl)-N-(1-phenethylpiperidin-4-yl)furan-2-carboxamide),9859,I,Y,"Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 19 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"para-Methoxyfuranyl fentanyl (N-(4-methoxyphenyl)-N- 9859 I Y (1-phenethylpiperidin-4-yl)furan-2-carboxamide) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 19 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
para-Methoxymethamphetamine (PMMA); 1-(4-methoxyphenyl)-N-methylpropan-2-amine,1245,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Methoxymethamphetamine (PMMA); 1-(4- 1245 I N methoxyphenyl)-N-methylpropan-2-amine,2026-04-24T17:24:50+00:00
para-Methylcyclopropylfentanyl (N-(4-methylphenyl)-N-(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),9865,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Methylcyclopropylfentanyl (N-(4-methylphenyl)-N- 9865 I Y (1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),2026-04-24T17:24:50+00:00
para-Methylfentanyl (N-(4-methylphenyl)-N-(1-phenethylpiperidin-4-yl)propionamide;,9817,I,Y,also known as 4- methylfentanyl),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,para-Methylfentanyl (N-(4-methylphenyl)-N-(1- 9817 I Y phenethylpiperidin-4-yl)propionamide; also known as 4- methylfentanyl),2026-04-24T17:24:50+00:00
PB-22 (quinolin-8-yl 1-pentyl-1H-indole-3-carboxylate),7222,I,N,QUPIC; PB-22,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,PB-22 (quinolin-8-yl 1-pentyl-1H-indole-3-carboxylate) 7222 I N QUPIC; PB-22,2026-04-24T17:24:50+00:00
Pemoline,1530,IV,N,Cylert,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Pemoline 1530 IV N Cylert,2026-04-24T17:24:50+00:00
Pentazocine,9709,IV,N,Talwin; Talwin NX; Talacen; Talwin Compound,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Pentazocine 9709 IV N Talwin; Talwin NX; Talacen; Talwin Compound,2026-04-24T17:24:50+00:00
Pentedrone (α-methylaminovalerophenone),1246,I,N,"2-(Methylamino)-1-phenylpentan-1-one (Positional Isomers: 3-methylethcathinone (3-MEC), 4-ethylmethcathinone (4-EMC), 4-methylbuphedrone (4-MeMABP;4-MeBP), 3,4-dimethylmethcathinone (3,4-DMMC),N-ethylbuphedrone (NEB),N-ethyl-N- methylcathinone(EMC))",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Pentedrone (α-methylaminovalerophenone) 1246 I N 2-(Methylamino)-1-phenylpentan-1-one (Positional Isomers: 3-methylethcathinone (3-MEC), 4-ethylmethcathinone (4-EMC), 4-methylbuphedrone (4-MeMABP;4-MeBP), 3,4-dimethylmethcathinone (3,4-DMMC),N-ethylbuphedrone (NEB),N-ethyl-N- methylcathinone(EMC))",2026-04-24T17:24:50+00:00
Pentobarbital,2270,II,N,Nembutal,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Pentobarbital 2270 II N Nembutal,2026-04-24T17:24:50+00:00
Pentobarbital & noncontrolled active ingred,2271,III,N,FP-3,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Pentobarbital & noncontrolled active ingred. 2271 III N FP-3,2026-04-24T17:24:50+00:00
Pentobarbital suppository dosage form,2271,III,N,WANS,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Pentobarbital suppository dosage form 2271 III N WANS,2026-04-24T17:24:50+00:00
Pentylone,7542,I,N,"bk-MBDP; 1-(1,3-benzodioxol-5-yl)-2- (methylamino)pentan-1-one (Positional Isomers: dibutylone (bk-DMBDB) and propylone (3',4'-methylenedioxy-N- propylaminocathinone; 1-(benzo[d][1,3]dioxol-5-yl)-2- (propylamino)propan-1-one); 2,3-methylenedioxy-α- ethylaminobutiophenone)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Pentylone 7542 I N bk-MBDP; 1-(1,3-benzodioxol-5-yl)-2- (methylamino)pentan-1-one (Positional Isomers: dibutylone (bk-DMBDB) and propylone (3',4'-methylenedioxy-N- propylaminocathinone; 1-(benzo[d][1,3]dioxol-5-yl)-2- (propylamino)propan-1-one); 2,3-methylenedioxy-α- ethylaminobutiophenone)",2026-04-24T17:24:50+00:00
Perampanel,2261,III,N,"Fycompa; [2-(2-oxo-l-phenyl-5-pyridin-2-yl-l ,2- dihydropyridin-3-yl) benzonitrile]",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Perampanel 2261 III N Fycompa; [2-(2-oxo-l-phenyl-5-pyridin-2-yl-l ,2- dihydropyridin-3-yl) benzonitrile]",2026-04-24T17:24:50+00:00
Petrichloral,2591,IV,N,Pentaerythritol chloral; Periclor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Petrichloral 2591 IV N Pentaerythritol chloral; Periclor,2026-04-24T17:24:50+00:00
Peyote,7415,I,N,Cactus which contains mescaline,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Peyote 7415 I N Cactus which contains mescaline,2026-04-24T17:24:50+00:00
Phenadoxone,9637,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phenadoxone 9637 I Y,2026-04-24T17:24:50+00:00
Phenampromide,9638,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phenampromide 9638 I Y,2026-04-24T17:24:50+00:00
Phenazocine,9715,II,Y,Narphen; Prinadol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phenazocine 9715 II Y Narphen; Prinadol,2026-04-24T17:24:50+00:00
Phencyclidine,7471,II,N,PCP; Sernylan,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phencyclidine 7471 II N PCP; Sernylan,2026-04-24T17:24:50+00:00
Phendimetrazine,1615,III,N,Plegine; Prelu-2; Bontril; Melfiat; Statobex,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phendimetrazine 1615 III N Plegine; Prelu-2; Bontril; Melfiat; Statobex,2026-04-24T17:24:50+00:00
Phenmetrazine,1631,II,N,Preludin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Phenmetrazine 1631 II N Preludin,2026-04-24T17:24:50+00:00
